水萝卜,2.00,2.25,2.50,水菜,斤,2021-07-08
樱桃萝卜,2.00,2.25,2.50,水菜,斤,2021-07-08
香芹,2.50,2.75,3.00,水菜,斤,2021-07-08
菠菜,3.50,3.75,4.00,水菜,斤,2021-07-08
苋菜,3.00,3.25,3.50,水菜,斤,2021-07-08
菊花菜,3.00,3.50,4.00,水菜,斤,2021-07-08
青蒜,1.50,1.75,2.00,水菜,斤,2021-07-08
盖菜,2.00,2.25,2.50,水菜,斤,2021-07-08
芥兰,3.00,3.25,3.50,水菜,斤,2021-07-08
姑娘果（灯笼果）,10.00,12.50,15.00,其他类,斤,2021-07-08
鸭梨,1.20,1.30,1.40,梨类,斤,2021-07-08
雪花梨,1.40,1.50,1.60,梨类,斤,2021-07-08
皇冠梨（标箱）,1.80,1.90,2.00,梨类,斤,2021-07-08
绿宝石,1.40,1.50,1.60,梨类,斤,2021-07-08
丰水梨,1.20,1.60,2.00,梨类,斤,2021-07-08
酥梨,1.50,1.60,1.70,梨类,斤,2021-07-08
库尔勒香梨,3.00,3.25,3.50,梨类,斤,2021-07-08
红香酥梨7号,1.30,1.40,1.50,梨类,斤,2021-07-08
红啤梨,3.00,3.25,3.50,梨类,斤,2021-07-08
早酥梨,1.40,1.50,1.60,梨类,斤,2021-07-08
沃柑,4.50,5.00,5.50,柑橘类,斤,2021-07-08
夏橙,2.00,2.50,3.00,柑橘类,斤,2021-07-08
伦晚,2.50,2.75,3.00,柑橘类,斤,2021-07-08
油桃,1.20,2.60,4.00,桃李杏类,斤,2021-07-08
蟠桃,3.50,4.50,5.50,桃李杏类,斤,2021-07-08
水蜜桃,7.00,8.00,9.00,桃李杏类,斤,2021-07-08
黄油桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-08
黄毛桃,2.50,3.25,4.00,桃李杏类,斤,2021-07-08
突围,1.20,1.60,2.00,桃李杏类,斤,2021-07-08
胖头鱼,12.00,12.00,12.00,>2000g,斤,2021-07-06
武昌鱼,12.00,12.00,12.00,700g左右,斤,2021-07-06
鲢鱼,5.50,5.50,5.50,>1500g,斤,2021-07-06
鲢鱼,4.00,4.00,4.00,1000-1500g,斤,2021-07-06
鲶鱼,4.00,4.00,4.00,养殖,斤,2021-07-06
黑鱼,12.00,12.50,13.00,活,斤,2021-07-06
黄鳝,36.00,37.00,38.00,100g-200g,斤,2021-07-06
罗非鱼,11.00,11.50,12.00,活,斤,2021-07-06
虹鳟鱼,20.00,20.00,20.00,活,斤,2021-07-06
鲟鱼,14.00,14.00,14.00,活,斤,2021-07-06
桂鱼,70.00,70.00,70.00,标桂,斤,2021-07-06
嘎鱼,20.00,20.00,20.00,>100g,斤,2021-07-06
嘎鱼,19.00,19.00,19.00,<100g,斤,2021-07-06
淡水鲈鱼,25.00,25.00,25.00,活,斤,2021-07-06
多宝鱼,25.00,25.00,25.00,活,斤,2021-07-06
清江鱼,12.00,12.00,12.00,活,斤,2021-07-06
白虾,33.00,34.50,36.00,活,斤,2021-07-06
小龙虾,20.00,21.00,22.00,活,斤,2021-07-06
扇贝（吊笼）,24.00,24.00,24.00,12-14cm活,斤,2021-07-06
大白菜,0.45,0.50,0.55,新,斤,2021-07-05
